timestamp,website,status,response_time
2024-09-13 21:00:40,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.756853379
2024-09-13 21:00:42,https://eex.dev.iitm.ac.in,up,1.371733319
2024-09-13 21:00:43,https://jup.dev.iitm.ac.in,up,1.024159655
2024-09-13 21:22:18,https://nptel.ac.in,up,.297209681
2024-09-13 21:22:19,https://archive.nptel.ac.in,up,1.417576164
2024-09-13 21:22:20,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.887846595
2024-09-13 21:22:21,https://eex.dev.iitm.ac.in,up,1.397438002
2024-09-13 21:22:23,https://jup.dev.iitm.ac.in,up,1.137067650
2024-09-13 21:34:40,https://nptel.ac.in,up,.262569405
2024-09-13 21:34:41,https://archive.nptel.ac.in,up,1.308470517
2024-09-13 21:34:42,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.825429197
2024-09-13 21:34:43,https://eex.dev.iitm.ac.in,up,1.305044745
2024-09-13 21:34:44,https://jup.dev.iitm.ac.in,up,1.021821044
2024-09-13 21:46:12,https://nptel.ac.in,up,.165123925
2024-09-13 21:46:13,https://archive.nptel.ac.in,up,1.392827501
2024-09-13 21:46:14,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.910351901
2024-09-13 21:46:16,https://eex.dev.iitm.ac.in,up,1.518815669
2024-09-13 21:46:17,https://jup.dev.iitm.ac.in,up,1.099825201
2024-09-13 21:57:46,https://nptel.ac.in,up,.284926375
2024-09-13 21:57:47,https://archive.nptel.ac.in,up,1.272891263
2024-09-13 21:57:48,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.764696318
2024-09-13 21:57:49,https://eex.dev.iitm.ac.in,up,1.244603296
2024-09-13 21:57:50,https://jup.dev.iitm.ac.in,up,1.027678034
2024-09-13 22:22:38,https://nptel.ac.in,up,.162276277
2024-09-13 22:22:40,https://archive.nptel.ac.in,up,1.410855578
2024-09-13 22:22:41,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.850885625
2024-09-13 22:22:42,https://eex.dev.iitm.ac.in,up,1.324921375
2024-09-13 22:22:43,https://jup.dev.iitm.ac.in,up,1.024709703
2024-09-13 22:37:34,https://nptel.ac.in,up,.137442671
2024-09-13 22:37:35,https://archive.nptel.ac.in,up,1.118249042
2024-09-13 22:37:36,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.702919243
2024-09-13 22:37:37,https://eex.dev.iitm.ac.in,up,1.231673038
2024-09-13 22:37:38,https://jup.dev.iitm.ac.in,up,.971401499
2024-09-13 22:49:07,https://nptel.ac.in,up,.127573882
2024-09-13 22:49:08,https://archive.nptel.ac.in,up,1.283408702
2024-09-13 22:49:09,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.795409353
2024-09-13 22:49:10,https://eex.dev.iitm.ac.in,up,1.271158260
2024-09-13 22:49:11,https://jup.dev.iitm.ac.in,up,1.059437739
2024-09-13 23:00:45,https://nptel.ac.in,up,.189342409
2024-09-13 23:00:46,https://archive.nptel.ac.in,up,1.186794424
2024-09-13 23:00:47,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.718802745
2024-09-13 23:00:48,https://eex.dev.iitm.ac.in,up,1.181426294
2024-09-13 23:00:49,https://jup.dev.iitm.ac.in,up,1.007215734
2024-09-13 23:24:24,https://nptel.ac.in,up,.129809571
2024-09-13 23:24:25,https://archive.nptel.ac.in,up,1.208533984
2024-09-13 23:24:26,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.732023618
2024-09-13 23:24:27,https://eex.dev.iitm.ac.in,up,1.359305783
2024-09-13 23:24:28,https://jup.dev.iitm.ac.in,up,1.001799817
2024-09-13 23:37:59,https://nptel.ac.in,up,.255117144
2024-09-13 23:38:01,https://archive.nptel.ac.in,up,1.368822909
2024-09-13 23:38:01,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.832150747
2024-09-13 23:38:03,https://eex.dev.iitm.ac.in,up,1.369233820
2024-09-13 23:38:04,https://jup.dev.iitm.ac.in,up,1.053119284
2024-09-13 23:49:15,https://nptel.ac.in,up,.306660062
2024-09-13 23:49:16,https://archive.nptel.ac.in,up,1.443184049
2024-09-13 23:49:17,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.985910029
2024-09-13 23:49:18,https://eex.dev.iitm.ac.in,up,1.347183428
2024-09-13 23:49:20,https://jup.dev.iitm.ac.in,up,1.294934411
2024-09-14 00:32:13,https://nptel.ac.in,up,.294971990
2024-09-14 00:32:15,https://archive.nptel.ac.in,up,1.317241731
2024-09-14 00:32:16,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.894990694
2024-09-14 00:32:17,https://eex.dev.iitm.ac.in,up,1.316897221
2024-09-14 00:32:18,https://jup.dev.iitm.ac.in,up,1.039361563
2024-09-14 01:56:06,https://nptel.ac.in,up,.259578063
2024-09-14 01:56:07,https://archive.nptel.ac.in,up,1.415223799
2024-09-14 01:56:08,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.825661999
2024-09-14 01:56:09,https://eex.dev.iitm.ac.in,up,1.305406799
2024-09-14 01:56:10,https://jup.dev.iitm.ac.in,up,1.060164292
2024-09-14 02:40:10,https://nptel.ac.in,up,.265012174
2024-09-14 02:40:12,https://archive.nptel.ac.in,up,1.276340450
2024-09-14 02:40:13,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,1.343279951
2024-09-14 02:40:14,https://eex.dev.iitm.ac.in,up,1.384985908
2024-09-14 02:40:15,https://jup.dev.iitm.ac.in,up,1.024365229
2024-09-14 02:42:41,https://nptel.ac.in,up,.348828296
2024-09-14 02:42:43,https://archive.nptel.ac.in,up,1.127880610
2024-09-14 02:42:43,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.720838086
2024-09-14 02:42:45,https://eex.dev.iitm.ac.in,up,1.193696520
2024-09-14 02:42:45,https://jup.dev.iitm.ac.in,up,.958801585
2024-09-14 02:44:20,https://nptel.ac.in,up,.319323433
2024-09-14 02:44:21,https://archive.nptel.ac.in,up,1.321170634
2024-09-14 02:44:22,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.773508060
2024-09-14 02:44:23,https://eex.dev.iitm.ac.in,up,1.363362726
2024-09-14 02:44:24,https://jup.dev.iitm.ac.in,up,1.004787186
2024-09-14 02:46:46,https://nptel.ac.in,up,.115625109
2024-09-14 02:46:47,https://archive.nptel.ac.in,up,1.212361116
2024-09-14 02:46:48,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.699617862
2024-09-14 02:46:49,https://eex.dev.iitm.ac.in,up,1.199180766
2024-09-14 02:46:50,https://jup.dev.iitm.ac.in,up,.906775923
2024-09-14 02:56:11,https://nptel.ac.in,up,.282268036
2024-09-14 02:56:12,https://archive.nptel.ac.in,up,1.516797622
2024-09-14 02:56:13,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.929858249
2024-09-14 02:56:15,https://eex.dev.iitm.ac.in,up,1.490010129
